YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,Stratification1,StratificationCategoryId1,StratificationID1
2015,2015,MN,Minnesota,27,,,Some college or technical school,,,,"(46.35564873600049, -94.79420050299967)",Some college or technical school,EDU,EDUCOTEC
2015,2015,MS,Mississippi,37.2,,,Some college or technical school,,,,"(32.745510099000455, -89.53803082499968)",Some college or technical school,EDU,EDUCOTEC
2015,2015,MO,Missouri,32.6,,,Some college or technical school,,,,"(38.635790776000476, -92.56630005299968)",Some college or technical school,EDU,EDUCOTEC
2015,2015,MT,Montana,25.8,,,Some college or technical school,,,,"(47.06652897200047, -109.42442064499971)",Some college or technical school,EDU,EDUCOTEC
2015,2015,NE,Nebraska,34.3,,,Some college or technical school,,,,"(41.6410409880005, -99.36572062299967)",Some college or technical school,EDU,EDUCOTEC
2015,2015,NV,Nevada,23.5,,,Some college or technical school,,,,"(39.493240390000494, -117.07184056399967)",Some college or technical school,EDU,EDUCOTEC
2015,2015,NH,New Hampshire,26.9,,,Some college or technical school,,,,"(43.65595011300047, -71.50036091999965)",Some college or technical school,EDU,EDUCOTEC
2015,2015,NJ,New Jersey,25.1,,,Some college or technical school,,,,"(40.13057004800049, -74.27369128799967)",Some college or technical school,EDU,EDUCOTEC
2015,2015,NM,New Mexico,29.8,,,Some college or technical school,,,,"(34.52088095200048, -106.24058098499967)",Some college or technical school,EDU,EDUCOTEC
2015,2015,NY,New York,26.5,,,Some college or technical school,,,,"(42.82700103200045, -75.54397042699964)",Some college or technical school,EDU,EDUCOTEC
2015,2015,NC,North Carolina,30.7,,,Some college or technical school,,,,"(35.466220975000454, -79.15925046299964)",Some college or technical school,EDU,EDUCOTEC
2015,2015,ND,North Dakota,31.7,,,Some college or technical school,,,,"(47.47531977900047, -100.11842104899966)",Some college or technical school,EDU,EDUCOTEC
2015,2015,OH,Ohio,32.8,,,Some college or technical school,,,,"(40.06021014100048, -82.40426005599966)",Some college or technical school,EDU,EDUCOTEC
2015,2015,OK,Oklahoma,36.3,,,Some college or technical school,,,,"(35.47203135600046, -97.52107021399968)",Some college or technical school,EDU,EDUCOTEC
2015,2015,OR,Oregon,35.7,,,Some college or technical school,,,,"(44.56744942400047, -120.15503132599969)",Some college or technical school,EDU,EDUCOTEC
2015,2015,PA,Pennsylvania,31.8,,,Some college or technical school,,,,"(40.79373015200048, -77.86070029399963)",Some college or technical school,EDU,EDUCOTEC
2015,2015,RI,Rhode Island,24.9,,,Some college or technical school,,,,"(41.70828019300046, -71.52247031399963)",Some college or technical school,EDU,EDUCOTEC
2015,2015,SC,South Carolina,31,,,Some college or technical school,,,,"(33.998821303000454, -81.04537120699968)",Some college or technical school,EDU,EDUCOTEC
2015,2015,SD,South Dakota,32.8,,,Some college or technical school,,,,"(44.353130053000484, -100.3735306369997)",Some college or technical school,EDU,EDUCOTEC
2015,2015,TN,Tennessee,35.5,,,Some college or technical school,,,,"(35.68094058000048, -85.77449091399967)",Some college or technical school,EDU,EDUCOTEC
2015,2015,TX,Texas,32.5,,,Some college or technical school,,,,"(31.827240407000488, -99.42677020599967)",Some college or technical school,EDU,EDUCOTEC
2015,2015,UT,Utah,25.8,,,Some college or technical school,,,,"(39.360700171000474, -111.58713063499971)",Some college or technical school,EDU,EDUCOTEC
2015,2015,VT,Vermont,25.6,,,Some college or technical school,,,,"(43.62538123900049, -72.51764079099962)",Some college or technical school,EDU,EDUCOTEC
2015,2015,VA,Virginia,30.3,,,Some college or technical school,,,,"(37.54268067400045, -78.45789046299967)",Some college or technical school,EDU,EDUCOTEC
2015,2015,WA,Washington,29.4,,,Some college or technical school,,,,"(47.52227862900048, -120.47001078999972)",Some college or technical school,EDU,EDUCOTEC
2015,2015,WV,West Virginia,33.6,,,Some college or technical school,,,,"(38.66551020200046, -80.71264013499967)",Some college or technical school,EDU,EDUCOTEC
2015,2015,WI,Wisconsin,34.4,,,Some college or technical school,,,,"(44.39319117400049, -89.81637074199966)",Some college or technical school,EDU,EDUCOTEC
2015,2015,WY,Wyoming,33.3,,,Some college or technical school,,,,"(43.23554134300048, -108.10983035299967)",Some college or technical school,EDU,EDUCOTEC
2015,2015,US,National,30.2,,,Some college or technical school,,,,,Some college or technical school,EDU,EDUCOTEC
2015,2015,GU,Guam,28.8,,,Some college or technical school,,,,"(13.444304, 144.793731)",Some college or technical school,EDU,EDUCOTEC
2015,2015,PR,Puerto Rico,29.5,,,Some college or technical school,,,,"(18.220833, -66.590149)",Some college or technical school,EDU,EDUCOTEC
2015,2015,AL,Alabama,38.4,,,Less than high school,,,,"(32.84057112200048, -86.63186076199969)",Less than high school,EDU,EDUHS
2015,2015,AK,Alaska,30.2,,,Less than high school,,,,"(64.84507995700051, -147.72205903599973)",Less than high school,EDU,EDUHS
2015,2015,AZ,Arizona,37.5,,,Less than high school,,,,"(34.865970280000454, -111.76381127699972)",Less than high school,EDU,EDUHS
2015,2015,AR,Arkansas,36.2,,,Less than high school,,,,"(34.74865012400045, -92.27449074299966)",Less than high school,EDU,EDUHS
2015,2015,CA,California,33.9,,,Less than high school,,,,"(37.63864012300047, -120.99999953799971)",Less than high school,EDU,EDUHS
2015,2015,CO,Colorado,28.8,,,Less than high school,,,,"(38.843840757000464, -106.13361092099967)",Less than high school,EDU,EDUHS
2015,2015,CT,Connecticut,34.5,,,Less than high school,,,,"(41.56266102000046, -72.64984095199964)",Less than high school,EDU,EDUHS
2015,2015,DE,Delaware,36.1,,,Less than high school,,,,"(39.008830667000495, -75.57774116799965)",Less than high school,EDU,EDUHS
2015,2015,DC,District of Columbia,40.3,,,Less than high school,,,,"(38.89037138500049, -77.03196112699965)",Less than high school,EDU,EDUHS
2015,2015,FL,Florida,28.7,,,Less than high school,,,,"(28.932040377000476, -81.92896053899966)",Less than high school,EDU,EDUHS
2015,2015,GA,Georgia,33.6,,,Less than high school,,,,"(32.83968109300048, -83.62758034599966)",Less than high school,EDU,EDUHS
2015,2015,HI,Hawaii,32,,,Less than high school,,,,"(21.304850435000446, -157.85774940299973)",Less than high school,EDU,EDUHS
2015,2015,ID,Idaho,32.8,,,Less than high school,,,,"(43.682630005000476, -114.3637300419997)",Less than high school,EDU,EDUHS
2015,2015,IL,Illinois,32.5,,,Less than high school,,,,"(40.48501028300046, -88.99771017799969)",Less than high school,EDU,EDUHS
2015,2015,IN,Indiana,26.1,,,Less than high school,,,,"(39.766910452000445, -86.14996019399968)",Less than high school,EDU,EDUHS
2015,2015,IA,Iowa,33.4,,,Less than high school,,,,"(42.46940091300047, -93.81649055599968)",Less than high school,EDU,EDUHS
2015,2015,KS,Kansas,39.3,,,Less than high school,,,,"(38.34774030000045, -98.20078122699965)",Less than high school,EDU,EDUHS
2015,2015,KY,Kentucky,36.4,,,Less than high school,,,,"(37.645970271000465, -84.77497104799966)",Less than high school,EDU,EDUHS
2015,2015,LA,Louisiana,40.2,,,Less than high school,,,,"(31.31266064400046, -92.44568007099969)",Less than high school,EDU,EDUHS
2015,2015,ME,Maine,32.4,,,Less than high school,,,,"(45.254228894000505, -68.98503133599962)",Less than high school,EDU,EDUHS
2015,2015,MD,Maryland,35.9,,,Less than high school,,,,"(39.29058096400047, -76.60926011099963)",Less than high school,EDU,EDUHS
2015,2015,MA,Massachusetts,34.8,,,Less than high school,,,,"(42.27687047000046, -72.08269067499964)",Less than high school,EDU,EDUHS
2015,2015,MI,Michigan,31.8,,,Less than high school,,,,"(44.6613195430005, -84.71439026999968)",Less than high school,EDU,EDUHS
2015,2015,MN,Minnesota,30.3,,,Less than high school,,,,"(46.35564873600049, -94.79420050299967)",Less than high school,EDU,EDUHS
2015,2015,MS,Mississippi,38.2,,,Less than high school,,,,"(32.745510099000455, -89.53803082499968)",Less than high school,EDU,EDUHS
2015,2015,MO,Missouri,38.5,,,Less than high school,,,,"(38.635790776000476, -92.56630005299968)",Less than high school,EDU,EDUHS
2015,2015,MT,Montana,27.5,,,Less than high school,,,,"(47.06652897200047, -109.42442064499971)",Less than high school,EDU,EDUHS
2015,2015,NE,Nebraska,29.6,,,Less than high school,,,,"(41.6410409880005, -99.36572062299967)",Less than high school,EDU,EDUHS
2015,2015,NV,Nevada,34.4,,,Less than high school,,,,"(39.493240390000494, -117.07184056399967)",Less than high school,EDU,EDUHS
2015,2015,NH,New Hampshire,28.9,,,Less than high school,,,,"(43.65595011300047, -71.50036091999965)",Less than high school,EDU,EDUHS
2015,2015,NJ,New Jersey,32.6,,,Less than high school,,,,"(40.13057004800049, -74.27369128799967)",Less than high school,EDU,EDUHS
2015,2015,NM,New Mexico,35.1,,,Less than high school,,,,"(34.52088095200048, -106.24058098499967)",Less than high school,EDU,EDUHS
2015,2015,NY,New York,32.8,,,Less than high school,,,,"(42.82700103200045, -75.54397042699964)",Less than high school,EDU,EDUHS
2015,2015,NC,North Carolina,36.8,,,Less than high school,,,,"(35.466220975000454, -79.15925046299964)",Less than high school,EDU,EDUHS
2015,2015,ND,North Dakota,32.1,,,Less than high school,,,,"(47.47531977900047, -100.11842104899966)",Less than high school,EDU,EDUHS
2015,2015,OH,Ohio,28.7,,,Less than high school,,,,"(40.06021014100048, -82.40426005599966)",Less than high school,EDU,EDUHS
2015,2015,OK,Oklahoma,36,,,Less than high school,,,,"(35.47203135600046, -97.52107021399968)",Less than high school,EDU,EDUHS
2015,2015,OR,Oregon,34.1,,,Less than high school,,,,"(44.56744942400047, -120.15503132599969)",Less than high school,EDU,EDUHS
2015,2015,PA,Pennsylvania,32.3,,,Less than high school,,,,"(40.79373015200048, -77.86070029399963)",Less than high school,EDU,EDUHS
2015,2015,RI,Rhode Island,32.1,,,Less than high school,,,,"(41.70828019300046, -71.52247031399963)",Less than high school,EDU,EDUHS
2015,2015,SC,South Carolina,33.4,,,Less than high school,,,,"(33.998821303000454, -81.04537120699968)",Less than high school,EDU,EDUHS
2015,2015,SD,South Dakota,30.2,,,Less than high school,,,,"(44.353130053000484, -100.3735306369997)",Less than high school,EDU,EDUHS
2015,2015,TN,Tennessee,33.1,,,Less than high school,,,,"(35.68094058000048, -85.77449091399967)",Less than high school,EDU,EDUHS
2015,2015,TX,Texas,40.2,,,Less than high school,,,,"(31.827240407000488, -99.42677020599967)",Less than high school,EDU,EDUHS
2015,2015,UT,Utah,27.6,,,Less than high school,,,,"(39.360700171000474, -111.58713063499971)",Less than high school,EDU,EDUHS
2015,2015,VT,Vermont,34.2,,,Less than high school,,,,"(43.62538123900049, -72.51764079099962)",Less than high school,EDU,EDUHS
2015,2015,VA,Virginia,40.5,,,Less than high school,,,,"(37.54268067400045, -78.45789046299967)",Less than high school,EDU,EDUHS
2015,2015,WA,Washington,27.3,,,Less than high school,,,,"(47.52227862900048, -120.47001078999972)",Less than high school,EDU,EDUHS
2015,2015,WV,West Virginia,36.7,,,Less than high school,,,,"(38.66551020200046, -80.71264013499967)",Less than high school,EDU,EDUHS
2015,2015,WI,Wisconsin,28.9,,,Less than high school,,,,"(44.39319117400049, -89.81637074199966)",Less than high school,EDU,EDUHS
2015,2015,WY,Wyoming,24.9,,,Less than high school,,,,"(43.23554134300048, -108.10983035299967)",Less than high school,EDU,EDUHS
2015,2015,US,National,34,,,Less than high school,,,,,Less than high school,EDU,EDUHS
2015,2015,GU,Guam,35,,,Less than high school,,,,"(13.444304, 144.793731)",Less than high school,EDU,EDUHS
2015,2015,PR,Puerto Rico,30.1,,,Less than high school,,,,"(18.220833, -66.590149)",Less than high school,EDU,EDUHS
2015,2015,AL,Alabama,37.6,,,High school graduate,,,,"(32.84057112200048, -86.63186076199969)",High school graduate,EDU,EDUHSGRAD
2015,2015,AK,Alaska,28.4,,,High school graduate,,,,"(64.84507995700051, -147.72205903599973)",High school graduate,EDU,EDUHSGRAD
2015,2015,AZ,Arizona,28.2,,,High school graduate,,,,"(34.865970280000454, -111.76381127699972)",High school graduate,EDU,EDUHSGRAD
2015,2015,AR,Arkansas,33.6,,,High school graduate,,,,"(34.74865012400045, -92.27449074299966)",High school graduate,EDU,EDUHSGRAD
2015,2015,CA,California,26.6,,,High school graduate,,,,"(37.63864012300047, -120.99999953799971)",High school graduate,EDU,EDUHSGRAD
2015,2015,CO,Colorado,22.5,,,High school graduate,,,,"(38.843840757000464, -106.13361092099967)",High school graduate,EDU,EDUHSGRAD
2015,2015,CT,Connecticut,28.9,,,High school graduate,,,,"(41.56266102000046, -72.64984095199964)",High school graduate,EDU,EDUHSGRAD
2015,2015,DE,Delaware,31.4,,,High school graduate,,,,"(39.008830667000495, -75.57774116799965)",High school graduate,EDU,EDUHSGRAD
2015,2015,DC,District of Columbia,30.2,,,High school graduate,,,,"(38.89037138500049, -77.03196112699965)",High school graduate,EDU,EDUHSGRAD
2015,2015,FL,Florida,29,,,High school graduate,,,,"(28.932040377000476, -81.92896053899966)",High school graduate,EDU,EDUHSGRAD
2015,2015,GA,Georgia,32.4,,,High school graduate,,,,"(32.83968109300048, -83.62758034599966)",High school graduate,EDU,EDUHSGRAD
2015,2015,HI,Hawaii,24.8,,,High school graduate,,,,"(21.304850435000446, -157.85774940299973)",High school graduate,EDU,EDUHSGRAD
2015,2015,ID,Idaho,29.6,,,High school graduate,,,,"(43.682630005000476, -114.3637300419997)",High school graduate,EDU,EDUHSGRAD
2015,2015,IL,Illinois,34.9,,,High school graduate,,,,"(40.48501028300046, -88.99771017799969)",High school graduate,EDU,EDUHSGRAD
2015,2015,IN,Indiana,35.3,,,High school graduate,,,,"(39.766910452000445, -86.14996019399968)",High school graduate,EDU,EDUHSGRAD
2015,2015,IA,Iowa,34.5,,,High school graduate,,,,"(42.46940091300047, -93.81649055599968)",High school graduate,EDU,EDUHSGRAD
2015,2015,KS,Kansas,36.4,,,High school graduate,,,,"(38.34774030000045, -98.20078122699965)",High school graduate,EDU,EDUHSGRAD
2015,2015,KY,Kentucky,35.9,,,High school graduate,,,,"(37.645970271000465, -84.77497104799966)",High school graduate,EDU,EDUHSGRAD
2015,2015,LA,Louisiana,39.2,,,High school graduate,,,,"(31.31266064400046, -92.44568007099969)",High school graduate,EDU,EDUHSGRAD
2015,2015,ME,Maine,34.1,,,High school graduate,,,,"(45.254228894000505, -68.98503133599962)",High school graduate,EDU,EDUHSGRAD
2015,2015,MD,Maryland,34.2,,,High school graduate,,,,"(39.29058096400047, -76.60926011099963)",High school graduate,EDU,EDUHSGRAD
2015,2015,MA,Massachusetts,27.5,,,High school graduate,,,,"(42.27687047000046, -72.08269067499964)",High school graduate,EDU,EDUHSGRAD
2015,2015,MI,Michigan,34.2,,,High school graduate,,,,"(44.6613195430005, -84.71439026999968)",High school graduate,EDU,EDUHSGRAD
2015,2015,MN,Minnesota,28.8,,,High school graduate,,,,"(46.35564873600049, -94.79420050299967)",High school graduate,EDU,EDUHSGRAD
2015,2015,MS,Mississippi,35,,,High school graduate,,,,"(32.745510099000455, -89.53803082499968)",High school graduate,EDU,EDUHSGRAD
2015,2015,MO,Missouri,32.7,,,High school graduate,,,,"(38.635790776000476, -92.56630005299968)",High school graduate,EDU,EDUHSGRAD
2015,2015,MT,Montana,24.6,,,High school graduate,,,,"(47.06652897200047, -109.42442064499971)",High school graduate,EDU,EDUHSGRAD
2015,2015,NE,Nebraska,34.1,,,High school graduate,,,,"(41.6410409880005, -99.36572062299967)",High school graduate,EDU,EDUHSGRAD
2015,2015,NV,Nevada,30.6,,,High school graduate,,,,"(39.493240390000494, -117.07184056399967)",High school graduate,EDU,EDUHSGRAD
2015,2015,NH,New Hampshire,30.9,,,High school graduate,,,,"(43.65595011300047, -71.50036091999965)",High school graduate,EDU,EDUHSGRAD
2015,2015,NJ,New Jersey,29,,,High school graduate,,,,"(40.13057004800049, -74.27369128799967)",High school graduate,EDU,EDUHSGRAD
2015,2015,NM,New Mexico,30.3,,,High school graduate,,,,"(34.52088095200048, -106.24058098499967)",High school graduate,EDU,EDUHSGRAD
2015,2015,NY,New York,28.6,,,High school graduate,,,,"(42.82700103200045, -75.54397042699964)",High school graduate,EDU,EDUHSGRAD
2015,2015,NC,North Carolina,33.2,,,High school graduate,,,,"(35.466220975000454, -79.15925046299964)",High school graduate,EDU,EDUHSGRAD
2015,2015,ND,North Dakota,34.1,,,High school graduate,,,,"(47.47531977900047, -100.11842104899966)",High school graduate,EDU,EDUHSGRAD
2015,2015,OH,Ohio,32.4,,,High school graduate,,,,"(40.06021014100048, -82.40426005599966)",High school graduate,EDU,EDUHSGRAD
2015,2015,OK,Oklahoma,35,,,High school graduate,,,,"(35.47203135600046, -97.52107021399968)",High school graduate,EDU,EDUHSGRAD
2015,2015,OR,Oregon,29.9,,,High school graduate,,,,"(44.56744942400047, -120.15503132599969)",High school graduate,EDU,EDUHSGRAD
2015,2015,PA,Pennsylvania,34.2,,,High school graduate,,,,"(40.79373015200048, -77.86070029399963)",High school graduate,EDU,EDUHSGRAD
2015,2015,RI,Rhode Island,30,,,High school graduate,,,,"(41.70828019300046, -71.52247031399963)",High school graduate,EDU,EDUHSGRAD
2015,2015,SC,South Carolina,36.3,,,High school graduate,,,,"(33.998821303000454, -81.04537120699968)",High school graduate,EDU,EDUHSGRAD
2015,2015,SD,South Dakota,29.3,,,High school graduate,,,,"(44.353130053000484, -100.3735306369997)",High school graduate,EDU,EDUHSGRAD
2015,2015,TN,Tennessee,37,,,High school graduate,,,,"(35.68094058000048, -85.77449091399967)",High school graduate,EDU,EDUHSGRAD
2015,2015,TX,Texas,34,,,High school graduate,,,,"(31.827240407000488, -99.42677020599967)",High school graduate,EDU,EDUHSGRAD
2015,2015,UT,Utah,25,,,High school graduate,,,,"(39.360700171000474, -111.58713063499971)",High school graduate,EDU,EDUHSGRAD
2015,2015,VT,Vermont,31.2,,,High school graduate,,,,"(43.62538123900049, -72.51764079099962)",High school graduate,EDU,EDUHSGRAD
2015,2015,VA,Virginia,30.5,,,High school graduate,,,,"(37.54268067400045, -78.45789046299967)",High school graduate,EDU,EDUHSGRAD
2015,2015,WA,Washington,29.4,,,High school graduate,,,,"(47.52227862900048, -120.47001078999972)",High school graduate,EDU,EDUHSGRAD
2015,2015,WV,West Virginia,38.3,,,High school graduate,,,,"(38.66551020200046, -80.71264013499967)",High school graduate,EDU,EDUHSGRAD
2015,2015,WI,Wisconsin,32.1,,,High school graduate,,,,"(44.39319117400049, -89.81637074199966)",High school graduate,EDU,EDUHSGRAD
2015,2015,WY,Wyoming,30.9,,,High school graduate,,,,"(43.23554134300048, -108.10983035299967)",High school graduate,EDU,EDUHSGRAD
2015,2015,US,National,31.7,,,High school graduate,,,,,High school graduate,EDU,EDUHSGRAD
2015,2015,GU,Guam,34.4,,,High school graduate,,,,"(13.444304, 144.793731)",High school graduate,EDU,EDUHSGRAD
2015,2015,PR,Puerto Rico,31.6,,,High school graduate,,,,"(18.220833, -66.590149)",High school graduate,EDU,EDUHSGRAD
2015,2015,AL,Alabama,29.1,,,College graduate,,,,"(32.84057112200048, -86.63186076199969)",College graduate,EDU,EDUCOGRAD
2015,2015,AK,Alaska,26.7,,,College graduate,,,,"(64.84507995700051, -147.72205903599973)",College graduate,EDU,EDUCOGRAD
2015,2015,AZ,Arizona,21,,,College graduate,,,,"(34.865970280000454, -111.76381127699972)",College graduate,EDU,EDUCOGRAD
2015,2015,AR,Arkansas,30.9,,,College graduate,,,,"(34.74865012400045, -92.27449074299966)",College graduate,EDU,EDUCOGRAD
2015,2015,CA,California,15.1,,,College graduate,,,,"(37.63864012300047, -120.99999953799971)",College graduate,EDU,EDUCOGRAD
2015,2015,CO,Colorado,14.7,,,College graduate,,,,"(38.843840757000464, -106.13361092099967)",College graduate,EDU,EDUCOGRAD
2015,2015,CT,Connecticut,18.8,,,College graduate,,,,"(41.56266102000046, -72.64984095199964)",College graduate,EDU,EDUCOGRAD
2015,2015,DE,Delaware,25.6,,,College graduate,,,,"(39.008830667000495, -75.57774116799965)",College graduate,EDU,EDUCOGRAD
2015,2015,DC,District of Columbia,12.7,,,College graduate,,,,"(38.89037138500049, -77.03196112699965)",College graduate,EDU,EDUCOGRAD
2015,2015,FL,Florida,21.3,,,College graduate,,,,"(28.932040377000476, -81.92896053899966)",College graduate,EDU,EDUCOGRAD
2015,2015,GA,Georgia,24.4,,,College graduate,,,,"(32.83968109300048, -83.62758034599966)",College graduate,EDU,EDUCOGRAD
2015,2015,HI,Hawaii,17.1,,,College graduate,,,,"(21.304850435000446, -157.85774940299973)",College graduate,EDU,EDUCOGRAD
2015,2015,ID,Idaho,23,,,College graduate,,,,"(43.682630005000476, -114.3637300419997)",College graduate,EDU,EDUCOGRAD
2015,2015,IL,Illinois,23.5,,,College graduate,,,,"(40.48501028300046, -88.99771017799969)",College graduate,EDU,EDUCOGRAD
2015,2015,IN,Indiana,26.5,,,College graduate,,,,"(39.766910452000445, -86.14996019399968)",College graduate,EDU,EDUCOGRAD
2015,2015,IA,Iowa,26.6,,,College graduate,,,,"(42.46940091300047, -93.81649055599968)",College graduate,EDU,EDUCOGRAD
2015,2015,KS,Kansas,30,,,College graduate,,,,"(38.34774030000045, -98.20078122699965)",College graduate,EDU,EDUCOGRAD
2015,2015,KY,Kentucky,30.6,,,College graduate,,,,"(37.645970271000465, -84.77497104799966)",College graduate,EDU,EDUCOGRAD
2015,2015,LA,Louisiana,29.1,,,College graduate,,,,"(31.31266064400046, -92.44568007099969)",College graduate,EDU,EDUCOGRAD
2015,2015,ME,Maine,21.8,,,College graduate,,,,"(45.254228894000505, -68.98503133599962)",College graduate,EDU,EDUCOGRAD
2015,2015,MD,Maryland,21.4,,,College graduate,,,,"(39.29058096400047, -76.60926011099963)",College graduate,EDU,EDUCOGRAD
2015,2015,MA,Massachusetts,17.3,,,College graduate,,,,"(42.27687047000046, -72.08269067499964)",College graduate,EDU,EDUCOGRAD
2015,2015,MI,Michigan,25.9,,,College graduate,,,,"(44.6613195430005, -84.71439026999968)",College graduate,EDU,EDUCOGRAD
2015,2015,MN,Minnesota,21.8,,,College graduate,,,,"(46.35564873600049, -94.79420050299967)",College graduate,EDU,EDUCOGRAD
2015,2015,MS,Mississippi,30.9,,,College graduate,,,,"(32.745510099000455, -89.53803082499968)",College graduate,EDU,EDUCOGRAD
2015,2015,MO,Missouri,28.7,,,College graduate,,,,"(38.635790776000476, -92.56630005299968)",College graduate,EDU,EDUCOGRAD
2015,2015,MT,Montana,18.5,,,College graduate,,,,"(47.06652897200047, -109.42442064499971)",College graduate,EDU,EDUCOGRAD
2015,2015,NE,Nebraska,25.4,,,College graduate,,,,"(41.6410409880005, -99.36572062299967)",College graduate,EDU,EDUCOGRAD
2015,2015,NV,Nevada,20.9,,,College graduate,,,,"(39.493240390000494, -117.07184056399967)",College graduate,EDU,EDUCOGRAD
2015,2015,NH,New Hampshire,20.9,,,College graduate,,,,"(43.65595011300047, -71.50036091999965)",College graduate,EDU,EDUCOGRAD
2015,2015,NJ,New Jersey,20.4,,,College graduate,,,,"(40.13057004800049, -74.27369128799967)",College graduate,EDU,EDUCOGRAD
2015,2015,NM,New Mexico,21.1,,,College graduate,,,,"(34.52088095200048, -106.24058098499967)",College graduate,EDU,EDUCOGRAD
2015,2015,NY,New York,17.2,,,College graduate,,,,"(42.82700103200045, -75.54397042699964)",College graduate,EDU,EDUCOGRAD
2015,2015,NC,North Carolina,22.3,,,College graduate,,,,"(35.466220975000454, -79.15925046299964)",College graduate,EDU,EDUCOGRAD
2015,2015,ND,North Dakota,26.3,,,College graduate,,,,"(47.47531977900047, -100.11842104899966)",College graduate,EDU,EDUCOGRAD
2015,2015,OH,Ohio,22.8,,,College graduate,,,,"(40.06021014100048, -82.40426005599966)",College graduate,EDU,EDUCOGRAD
2015,2015,OK,Oklahoma,27.1,,,College graduate,,,,"(35.47203135600046, -97.52107021399968)",College graduate,EDU,EDUCOGRAD
2015,2015,OR,Oregon,21.5,,,College graduate,,,,"(44.56744942400047, -120.15503132599969)",College graduate,EDU,EDUCOGRAD
2015,2015,PA,Pennsylvania,21.3,,,College graduate,,,,"(40.79373015200048, -77.86070029399963)",College graduate,EDU,EDUCOGRAD
2015,2015,RI,Rhode Island,20.2,,,College graduate,,,,"(41.70828019300046, -71.52247031399963)",College graduate,EDU,EDUCOGRAD
2015,2015,SC,South Carolina,25.6,,,College graduate,,,,"(33.998821303000454, -81.04537120699968)",College graduate,EDU,EDUCOGRAD
2015,2015,SD,South Dakota,28.6,,,College graduate,,,,"(44.353130053000484, -100.3735306369997)",College graduate,EDU,EDUCOGRAD
2015,2015,TN,Tennessee,27,,,College graduate,,,,"(35.68094058000048, -85.77449091399967)",College graduate,EDU,EDUCOGRAD
2015,2015,TX,Texas,25.4,,,College graduate,,,,"(31.827240407000488, -99.42677020599967)",College graduate,EDU,EDUCOGRAD
2015,2015,UT,Utah,21.2,,,College graduate,,,,"(39.360700171000474, -111.58713063499971)",College graduate,EDU,EDUCOGRAD
2015,2015,VT,Vermont,17,,,College graduate,,,,"(43.62538123900049, -72.51764079099962)",College graduate,EDU,EDUCOGRAD
2015,2015,VA,Virginia,23,,,College graduate,,,,"(37.54268067400045, -78.45789046299967)",College graduate,EDU,EDUCOGRAD
2015,2015,WA,Washington,20.1,,,College graduate,,,,"(47.52227862900048, -120.47001078999972)",College graduate,EDU,EDUCOGRAD
2015,2015,WV,West Virginia,31.4,,,College graduate,,,,"(38.66551020200046, -80.71264013499967)",College graduate,EDU,EDUCOGRAD
2015,2015,WI,Wisconsin,24.8,,,College graduate,,,,"(44.39319117400049, -89.81637074199966)",College graduate,EDU,EDUCOGRAD
2015,2015,WY,Wyoming,20.7,,,College graduate,,,,"(43.23554134300048, -108.10983035299967)",College graduate,EDU,EDUCOGRAD
2015,2015,US,National,21.7,,,College graduate,,,,,College graduate,EDU,EDUCOGRAD
2015,2015,GU,Guam,26.4,,,College graduate,,,,"(13.444304, 144.793731)",College graduate,EDU,EDUCOGRAD
2015,2015,PR,Puerto Rico,26.4,,,College graduate,,,,"(18.220833, -66.590149)",College graduate,EDU,EDUCOGRAD
2015,2015,US,National,28.9,Total,,,,,,,Total,OVR,OVERALL
2015,2015,US,National,10.2,,,,,,Asian,,Asian,RACE,RACEASN
2015,2015,US,National,24.3,,,,,,Other,,Other,RACE,RACEOTH
2015,2015,AK,Alaska,24.1,,,,,,Hispanic,"(64.84507995700051, -147.72205903599973)",Hispanic,RACE,RACEHIS
2015,2015,AL,Alabama,41.1,,35 - 44,,,,,"(32.84057112200048, -86.63186076199969)",35 - 44,AGEYR,AGEYR3544
2015,2015,AK,Alaska,33.1,,35 - 44,,,,,"(64.84507995700051, -147.72205903599973)",35 - 44,AGEYR,AGEYR3544
2015,2015,AZ,Arizona,33.4,,35 - 44,,,,,"(34.865970280000454, -111.76381127699972)",35 - 44,AGEYR,AGEYR3544
2015,2015,AZ,Arizona,33.4,,55 - 64,,,,,"(34.865970280000454, -111.76381127699972)",55 - 64,AGEYR,AGEYR5564
2015,2015,AR,Arkansas,42.2,,45 - 54,,,,,"(34.74865012400045, -92.27449074299966)",45 - 54,AGEYR,AGEYR4554
2015,2015,AR,Arkansas,32.4,,,,,,Hispanic,"(34.74865012400045, -92.27449074299966)",Hispanic,RACE,RACEHIS
2015,2015,AR,Arkansas,39.9,,35 - 44,,,,,"(34.74865012400045, -92.27449074299966)",35 - 44,AGEYR,AGEYR3544
2015,2015,CA,California,27.7,,45 - 54,,,,,"(37.63864012300047, -120.99999953799971)",45 - 54,AGEYR,AGEYR4554
2015,2015,CO,Colorado,24.1,,45 - 54,,,,,"(38.843840757000464, -106.13361092099967)",45 - 54,AGEYR,AGEYR4554
2015,2015,CO,Colorado,24.1,,55 - 64,,,,,"(38.843840757000464, -106.13361092099967)",55 - 64,AGEYR,AGEYR5564
